Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
5.5	root	258	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
5.5	root	258	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	200	0	100	0
5.5	root	258	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
5.5	root	258	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	0	0	0	0
5.5	root	258	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
5.5	root	259	appFace://	InInterests	0	0	0	0
5.5	root	259	appFace://	OutInterests	400	12.8906	200	6.44531
5.5	root	259	appFace://	InData	400	415.234	200	207.617
5.5	root	259	appFace://	OutData	0	0	0	0
5.5	root	259	appFace://	InNacks	0	0	0	0
5.5	root	259	appFace://	OutNacks	0	0	0	0
5.5	root	259	appFace://	InSatisfiedInterests	0	0	0	0
5.5	root	259	appFace://	InTimedOutInterests	0	0	0	0
5.5	root	259	appFace://	OutSatisfiedInterests	400	0	200	0
5.5	root	259	appFace://	OutTimedOutInterests	0	0	0	0
5.5	root	-1	all	SatisfiedInterests	400	0	200	0
5.5	root	-1	all	TimedOutInterests	0	0	0	0
6	leaf-1	1	internal://	InInterests	0	0	0	0
6	leaf-1	1	internal://	OutInterests	0	0	0	0
6	leaf-1	1	internal://	InData	0	0	0	0
6	leaf-1	1	internal://	OutData	0	0	0	0
6	leaf-1	1	internal://	InNacks	0	0	0	0
6	leaf-1	1	internal://	OutNacks	0	0	0	0
6	leaf-1	1	internal://	InSatisfiedInterests	0	0	0	0
6	leaf-1	1	internal://	InTimedOutInterests	0	0	0	0
6	leaf-1	1	internal://	OutSatisfiedInterests	3.2768e-08	0	0	0
6	leaf-1	1	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-1	2	internal://	InInterests	0	0	0	0
6	leaf-1	2	internal://	OutInterests	0	0	0	0
6	leaf-1	2	internal://	InData	0	0	0	0
6	leaf-1	2	internal://	OutData	0	0	0	0
6	leaf-1	2	internal://	InNacks	0	0	0	0
6	leaf-1	2	internal://	OutNacks	0	0	0	0
6	leaf-1	2	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
6	leaf-1	2	internal://	InTimedOutInterests	0	0	0	0
6	leaf-1	2	internal://	OutSatisfiedInterests	0	0	0	0
6	leaf-1	2	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-1	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
6	leaf-1	257	netdev://[00:00:00:00:00:01]	OutInterests	100	3.22265	50	1.61133
6	leaf-1	257	netdev://[00:00:00:00:00:01]	InData	100	103.809	50	51.9043
6	leaf-1	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
6	leaf-1	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
6	leaf-1	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
6	leaf-1	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
6	leaf-1	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
6	leaf-1	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	100	0	50	0
6	leaf-1	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
6	leaf-1	258	appFace://	InInterests	100	3.22265	50	1.61133
6	leaf-1	258	appFace://	OutInterests	0	0	0	0
6	leaf-1	258	appFace://	InData	0	0	0	0
6	leaf-1	258	appFace://	OutData	100	103.809	50	51.9043
6	leaf-1	258	appFace://	InNacks	0	0	0	0
6	leaf-1	258	appFace://	OutNacks	0	0	0	0
6	leaf-1	258	appFace://	InSatisfiedInterests	100	0	50	0
6	leaf-1	258	appFace://	InTimedOutInterests	0	0	0	0
6	leaf-1	258	appFace://	OutSatisfiedInterests	0	0	0	0
6	leaf-1	258	appFace://	OutTimedOutInterests	0	0	0	0
6	leaf-1	-1	all	SatisfiedInterests	100	0	50	0
6	leaf-1	-1	all	TimedOutInterests	0	0	0	0
6	leaf-2	1	internal://	InInterests	0	0	0	0
6	leaf-2	1	internal://	OutInterests	0	0	0	0
6	leaf-2	1	internal://	InData	0	0	0	0
6	leaf-2	1	internal://	OutData	0	0	0	0
6	leaf-2	1	internal://	InNacks	0	0	0	0
6	leaf-2	1	internal://	OutNacks	0	0	0	0
6	leaf-2	1	internal://	InSatisfiedInterests	0	0	0	0
6	leaf-2	1	internal://	InTimedOutInterests	0	0	0	0
6	leaf-2	1	internal://	OutSatisfiedInterests	6.5536e-08	0	0	0
6	leaf-2	1	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-2	2	internal://	InInterests	0	0	0	0
6	leaf-2	2	internal://	OutInterests	0	0	0	0
6	leaf-2	2	internal://	InData	0	0	0	0
6	leaf-2	2	internal://	OutData	0	0	0	0
6	leaf-2	2	internal://	InNacks	0	0	0	0
6	leaf-2	2	internal://	OutNacks	0	0	0	0
6	leaf-2	2	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
6	leaf-2	2	internal://	InTimedOutInterests	0	0	0	0
6	leaf-2	2	internal://	OutSatisfiedInterests	0	0	0	0
6	leaf-2	2	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-2	256	internal://	InInterests	0	0	0	0
6	leaf-2	256	internal://	OutInterests	0	0	0	0
6	leaf-2	256	internal://	InData	0	0	0	0
6	leaf-2	256	internal://	OutData	0	0	0	0
6	leaf-2	256	internal://	InNacks	0	0	0	0
6	leaf-2	256	internal://	OutNacks	0	0	0	0
6	leaf-2	256	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
6	leaf-2	256	internal://	InTimedOutInterests	0	0	0	0
6	leaf-2	256	internal://	OutSatisfiedInterests	0	0	0	0
6	leaf-2	256	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-2	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
6	leaf-2	257	netdev://[00:00:00:00:00:03]	OutInterests	100	3.22265	50	1.61133
6	leaf-2	257	netdev://[00:00:00:00:00:03]	InData	100	103.809	50	51.9043
6	leaf-2	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
6	leaf-2	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
6	leaf-2	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
6	leaf-2	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
6	leaf-2	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
6	leaf-2	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	100	0	50	0
6	leaf-2	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
6	leaf-2	258	appFace://	InInterests	100	3.22265	50	1.61133
6	leaf-2	258	appFace://	OutInterests	0	0	0	0
6	leaf-2	258	appFace://	InData	0	0	0	0
6	leaf-2	258	appFace://	OutData	100	103.809	50	51.9043
6	leaf-2	258	appFace://	InNacks	0	0	0	0
6	leaf-2	258	appFace://	OutNacks	0	0	0	0
6	leaf-2	258	appFace://	InSatisfiedInterests	100	0	50	0
6	leaf-2	258	appFace://	InTimedOutInterests	0	0	0	0
6	leaf-2	258	appFace://	OutSatisfiedInterests	0	0	0	0
6	leaf-2	258	appFace://	OutTimedOutInterests	0	0	0	0
6	leaf-2	-1	all	SatisfiedInterests	100	0	50	0
6	leaf-2	-1	all	TimedOutInterests	3.2768e-08	0	0	0
6	leaf-3	1	internal://	InInterests	0	0	0	0
6	leaf-3	1	internal://	OutInterests	0	0	0	0
6	leaf-3	1	internal://	InData	0	0	0	0
6	leaf-3	1	internal://	OutData	0	0	0	0
6	leaf-3	1	internal://	InNacks	0	0	0	0
6	leaf-3	1	internal://	OutNacks	0	0	0	0
6	leaf-3	1	internal://	InSatisfiedInterests	0	0	0	0
6	leaf-3	1	internal://	InTimedOutInterests	0	0	0	0
6	leaf-3	1	internal://	OutSatisfiedInterests	9.8304e-08	0	0	0
6	leaf-3	1	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-3	2	internal://	InInterests	0	0	0	0
6	leaf-3	2	internal://	OutInterests	0	0	0	0
6	leaf-3	2	internal://	InData	0	0	0	0
6	leaf-3	2	internal://	OutData	0	0	0	0
6	leaf-3	2	internal://	InNacks	0	0	0	0
6	leaf-3	2	internal://	OutNacks	0	0	0	0
6	leaf-3	2	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
6	leaf-3	2	internal://	InTimedOutInterests	0	0	0	0
6	leaf-3	2	internal://	OutSatisfiedInterests	0	0	0	0
6	leaf-3	2	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-3	256	internal://	InInterests	0	0	0	0
6	leaf-3	256	internal://	OutInterests	0	0	0	0
6	leaf-3	256	internal://	InData	0	0	0	0
6	leaf-3	256	internal://	OutData	0	0	0	0
6	leaf-3	256	internal://	InNacks	0	0	0	0
6	leaf-3	256	internal://	OutNacks	0	0	0	0
6	leaf-3	256	internal://	InSatisfiedInterests	6.5536e-08	0	0	0
6	leaf-3	256	internal://	InTimedOutInterests	0	0	0	0
6	leaf-3	256	internal://	OutSatisfiedInterests	0	0	0	0
6	leaf-3	256	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-3	257	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
6	leaf-3	257	netdev://[00:00:00:00:00:05]	OutInterests	100	3.22265	50	1.61133
6	leaf-3	257	netdev://[00:00:00:00:00:05]	InData	100	103.809	50	51.9043
6	leaf-3	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
6	leaf-3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
6	leaf-3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
6	leaf-3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
6	leaf-3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
6	leaf-3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	100	0	50	0
6	leaf-3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
6	leaf-3	258	appFace://	InInterests	100	3.22265	50	1.61133
6	leaf-3	258	appFace://	OutInterests	0	0	0	0
6	leaf-3	258	appFace://	InData	0	0	0	0
6	leaf-3	258	appFace://	OutData	100	103.809	50	51.9043
6	leaf-3	258	appFace://	InNacks	0	0	0	0
6	leaf-3	258	appFace://	OutNacks	3.2768e-08	0	0	0
6	leaf-3	258	appFace://	InSatisfiedInterests	100	0	50	0
6	leaf-3	258	appFace://	InTimedOutInterests	0	0	0	0
6	leaf-3	258	appFace://	OutSatisfiedInterests	0	0	0	0
6	leaf-3	258	appFace://	OutTimedOutInterests	0	0	0	0
6	leaf-3	-1	all	SatisfiedInterests	100	0	50	0
6	leaf-3	-1	all	TimedOutInterests	3.2768e-08	0	0	0
6	leaf-4	1	internal://	InInterests	0	0	0	0
6	leaf-4	1	internal://	OutInterests	0	0	0	0
6	leaf-4	1	internal://	InData	0	0	0	0
6	leaf-4	1	internal://	OutData	0	0	0	0
6	leaf-4	1	internal://	InNacks	0	0	0	0
6	leaf-4	1	internal://	OutNacks	0	0	0	0
6	leaf-4	1	internal://	InSatisfiedInterests	0	0	0	0
6	leaf-4	1	internal://	InTimedOutInterests	0	0	0	0
6	leaf-4	1	internal://	OutSatisfiedInterests	6.5536e-08	0	0	0
6	leaf-4	1	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-4	2	internal://	InInterests	0	0	0	0
6	leaf-4	2	internal://	OutInterests	0	0	0	0
6	leaf-4	2	internal://	InData	0	0	0	0
6	leaf-4	2	internal://	OutData	0	0	0	0
6	leaf-4	2	internal://	InNacks	0	0	0	0
6	leaf-4	2	internal://	OutNacks	0	0	0	0
6	leaf-4	2	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
6	leaf-4	2	internal://	InTimedOutInterests	0	0	0	0
6	leaf-4	2	internal://	OutSatisfiedInterests	0	0	0	0
6	leaf-4	2	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-4	256	internal://	InInterests	0	0	0	0
6	leaf-4	256	internal://	OutInterests	0	0	0	0
6	leaf-4	256	internal://	InData	0	0	0	0
6	leaf-4	256	internal://	OutData	0	0	0	0
6	leaf-4	256	internal://	InNacks	0	0	0	0
6	leaf-4	256	internal://	OutNacks	0	0	0	0
6	leaf-4	256	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
6	leaf-4	256	internal://	InTimedOutInterests	0	0	0	0
6	leaf-4	256	internal://	OutSatisfiedInterests	0	0	0	0
6	leaf-4	256	internal://	OutTimedOutInterests	0	0	0	0
6	leaf-4	257	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
6	leaf-4	257	netdev://[00:00:00:00:00:07]	OutInterests	100	3.22265	50	1.61133
6	leaf-4	257	netdev://[00:00:00:00:00:07]	InData	100	103.809	50	51.9043
6	leaf-4	257	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
6	leaf-4	257	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
6	leaf-4	257	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
6	leaf-4	257	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
6	leaf-4	257	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
6	leaf-4	257	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	100	0	50	0
6	leaf-4	257	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
6	leaf-4	258	appFace://	InInterests	100	3.22265	50	1.61133
6	leaf-4	258	appFace://	OutInterests	0	0	0	0
6	leaf-4	258	appFace://	InData	0	0	0	0
6	leaf-4	258	appFace://	OutData	100	103.809	50	51.9043
6	leaf-4	258	appFace://	InNacks	0	0	0	0
6	leaf-4	258	appFace://	OutNacks	3.2768e-08	0	0	0
6	leaf-4	258	appFace://	InSatisfiedInterests	100	0	50	0
6	leaf-4	258	appFace://	InTimedOutInterests	0	0	0	0
6	leaf-4	258	appFace://	OutSatisfiedInterests	0	0	0	0
6	leaf-4	258	appFace://	OutTimedOutInterests	0	0	0	0
6	leaf-4	-1	all	SatisfiedInterests	100	0	50	0
6	leaf-4	-1	all	TimedOutInterests	3.2768e-08	0	0	0
6	rtr-1	1	internal://	InInterests	0	0	0	0
6	rtr-1	1	internal://	OutInterests	0	0	0	0
6	rtr-1	1	internal://	InData	0	0	0	0
6	rtr-1	1	internal://	OutData	0	0	0	0
6	rtr-1	1	internal://	InNacks	0	0	0	0
6	rtr-1	1	internal://	OutNacks	0	0	0	0
6	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
6	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
6	rtr-1	1	internal://	OutSatisfiedInterests	1.6384e-07	0	0	0
6	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
6	rtr-1	2	internal://	InInterests	0	0	0	0
6	rtr-1	2	internal://	OutInterests	0	0	0	0
6	rtr-1	2	internal://	InData	0	0	0	0
6	rtr-1	2	internal://	OutData	0	0	0	0
6	rtr-1	2	internal://	InNacks	0	0	0	0
6	rtr-1	2	internal://	OutNacks	0	0	0	0
6	rtr-1	2	internal://	InSatisfiedInterests	6.5536e-08	0	0	0
6	rtr-1	2	internal://	InTimedOutInterests	0	0	0	0
6	rtr-1	2	internal://	OutSatisfiedInterests	0	0	0	0
6	rtr-1	2	internal://	OutTimedOutInterests	0	0	0	0
6	rtr-1	256	internal://	InInterests	0	0	0	0
6	rtr-1	256	internal://	OutInterests	0	0	0	0
6	rtr-1	256	internal://	InData	0	0	0	0
6	rtr-1	256	internal://	OutData	0	0	0	0
6	rtr-1	256	internal://	InNacks	0	0	0	0
6	rtr-1	256	internal://	OutNacks	0	0	0	0
6	rtr-1	256	internal://	InSatisfiedInterests	9.8304e-08	0	0	0
6	rtr-1	256	internal://	InTimedOutInterests	0	0	0	0
6	rtr-1	256	internal://	OutSatisfiedInterests	0	0	0	0
6	rtr-1	256	internal://	OutTimedOutInterests	0	0	0	0
6	rtr-1	257	netdev://[00:00:00:00:00:02]	InInterests	100	3.22265	50	1.61133
6	rtr-1	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
6	rtr-1	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
6	rtr-1	257	netdev://[00:00:00:00:00:02]	OutData	100	103.809	50	51.9043
6	rtr-1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
6	rtr-1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
6	rtr-1	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	100	0	50	0
6	rtr-1	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
6	rtr-1	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
6	rtr-1	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
6	rtr-1	258	netdev://[00:00:00:00:00:04]	InInterests	100	3.22265	50	1.61133
6	rtr-1	258	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
6	rtr-1	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
6	rtr-1	258	netdev://[00:00:00:00:00:04]	OutData	100	103.809	50	51.9043
6	rtr-1	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
6	rtr-1	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
6	rtr-1	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	100	0	50	0
6	rtr-1	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
6	rtr-1	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
6	rtr-1	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
6	rtr-1	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
6	rtr-1	259	netdev://[00:00:00:00:00:09]	OutInterests	200	6.44531	100	3.22266
6	rtr-1	259	netdev://[00:00:00:00:00:09]	InData	200	207.617	100	103.809
6	rtr-1	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
6	rtr-1	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
6	rtr-1	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
6	rtr-1	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
6	rtr-1	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
6	rtr-1	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	200	0	100	0
6	rtr-1	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
6	rtr-1	-1	all	SatisfiedInterests	200	0	100	0
6	rtr-1	-1	all	TimedOutInterests	0	0	0	0
6	rtr-2	1	internal://	InInterests	0	0	0	0
6	rtr-2	1	internal://	OutInterests	0	0	0	0
6	rtr-2	1	internal://	InData	0	0	0	0
6	rtr-2	1	internal://	OutData	0	0	0	0
6	rtr-2	1	internal://	InNacks	0	0	0	0
6	rtr-2	1	internal://	OutNacks	0	0	0	0
6	rtr-2	1	internal://	InSatisfiedInterests	0	0	0	0
6	rtr-2	1	internal://	InTimedOutInterests	0	0	0	0
6	rtr-2	1	internal://	OutSatisfiedInterests	1.31072e-07	0	0	0
6	rtr-2	1	internal://	OutTimedOutInterests	0	0	0	0
6	rtr-2	2	internal://	InInterests	0	0	0	0
6	rtr-2	2	internal://	OutInterests	0	0	0	0
6	rtr-2	2	internal://	InData	0	0	0	0
6	rtr-2	2	internal://	OutData	0	0	0	0
6	rtr-2	2	internal://	InNacks	0	0	0	0
6	rtr-2	2	internal://	OutNacks	0	0	0	0
6	rtr-2	2	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
6	rtr-2	2	internal://	InTimedOutInterests	0	0	0	0
6	rtr-2	2	internal://	OutSatisfiedInterests	0	0	0	0
6	rtr-2	2	internal://	OutTimedOutInterests	0	0	0	0
6	rtr-2	256	internal://	InInterests	0	0	0	0
6	rtr-2	256	internal://	OutInterests	0	0	0	0
6	rtr-2	256	internal://	InData	0	0	0	0
6	rtr-2	256	internal://	OutData	0	0	0	0
6	rtr-2	256	internal://	InNacks	0	0	0	0
6	rtr-2	256	internal://	OutNacks	0	0	0	0
6	rtr-2	256	internal://	InSatisfiedInterests	9.8304e-08	0	0	0
6	rtr-2	256	internal://	InTimedOutInterests	0	0	0	0
6	rtr-2	256	internal://	OutSatisfiedInterests	0	0	0	0
6	rtr-2	256	internal://	OutTimedOutInterests	0	0	0	0
6	rtr-2	257	netdev://[00:00:00:00:00:06]	InInterests	100	3.22265	50	1.61133
6	rtr-2	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
6	rtr-2	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
6	rtr-2	257	netdev://[00:00:00:00:00:06]	OutData	100	103.809	50	51.9043
6	rtr-2	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
6	rtr-2	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
6	rtr-2	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	100	0	50	0
6	rtr-2	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
6	rtr-2	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
6	rtr-2	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
6	rtr-2	258	netdev://[00:00:00:00:00:08]	InInterests	100	3.22265	50	1.61133
6	rtr-2	258	netdev://[00:00:00:00:00:08]	OutInterests	0	0	0	0
6	rtr-2	258	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
6	rtr-2	258	netdev://[00:00:00:00:00:08]	OutData	100	103.809	50	51.9043
6	rtr-2	258	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
6	rtr-2	258	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
6	rtr-2	258	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	100	0	50	0
6	rtr-2	258	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
6	rtr-2	258	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
6	rtr-2	258	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
6	rtr-2	259	netdev://[00:00:00:00:00:0b]	InInterests	0	0	0	0
6	rtr-2	259	netdev://[00:00:00:00:00:0b]	OutInterests	200	6.44531	100	3.22266
6	rtr-2	259	netdev://[00:00:00:00:00:0b]	InData	200	207.617	100	103.809
6	rtr-2	259	netdev://[00:00:00:00:00:0b]	OutData	0	0	0	0
6	rtr-2	259	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
6	rtr-2	259	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
6	rtr-2	259	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	0	0	0	0
6	rtr-2	259	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
6	rtr-2	259	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	200	0	100	0
6	rtr-2	259	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
6	rtr-2	-1	all	SatisfiedInterests	200	0	100	0
6	rtr-2	-1	all	TimedOutInterests	0	0	0	0
6	root	1	internal://	InInterests	0	0	0	0
6	root	1	internal://	OutInterests	0	0	0	0
6	root	1	internal://	InData	0	0	0	0
6	root	1	internal://	OutData	0	0	0	0
6	root	1	internal://	InNacks	0	0	0	0
6	root	1	internal://	OutNacks	0	0	0	0
6	root	1	internal://	InSatisfiedInterests	0	0	0	0
6	root	1	internal://	InTimedOutInterests	0	0	0	0
6	root	1	internal://	OutSatisfiedInterests	1.6384e-07	0	0	0
6	root	1	internal://	OutTimedOutInterests	0	0	0	0
6	root	2	internal://	InInterests	0	0	0	0
6	root	2	internal://	OutInterests	0	0	0	0
6	root	2	internal://	InData	0	0	0	0
6	root	2	internal://	OutData	0	0	0	0
6	root	2	internal://	InNacks	0	0	0	0
6	root	2	internal://	OutNacks	0	0	0	0
6	root	2	internal://	InSatisfiedInterests	6.5536e-08	0	0	0
6	root	2	internal://	InTimedOutInterests	0	0	0	0
6	root	2	internal://	OutSatisfiedInterests	0	0	0	0
6	root	2	internal://	OutTimedOutInterests	0	0	0	0
6	root	256	internal://	InInterests	0	0	0	0
6	root	256	internal://	OutInterests	0	0	0	0
6	root	256	internal://	InData	0	0	0	0
6	root	256	internal://	OutData	0	0	0	0
6	root	256	internal://	InNacks	0	0	0	0
6	root	256	internal://	OutNacks	0	0	0	0
6	root	256	internal://	InSatisfiedInterests	9.8304e-08	0	0	0
6	root	256	internal://	InTimedOutInterests	0	0	0	0
6	root	256	internal://	OutSatisfiedInterests	0	0	0	0
6	root	256	internal://	OutTimedOutInterests	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:0a]	InInterests	200	6.44531	100	3.22266
6	root	257	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:0a]	OutData	200	207.617	100	103.809
6	root	257	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	200	0	100	0
6	root	257	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:0c]	InInterests	200	6.44531	100	3.22266
6	root	258	netdev://[00:00:00:00:00:0c]	OutInterests	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:0c]	InData	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:0c]	OutData	200	207.617	100	103.809
6	root	258	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	200	0	100	0
6	root	258	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
6	root	259	appFace://	InInterests	0	0	0	0
6	root	259	appFace://	OutInterests	400	12.8906	200	6.44531
6	root	259	appFace://	InData	400	415.234	200	207.617
6	root	259	appFace://	OutData	0	0	0	0
6	root	259	appFace://	InNacks	0	0	0	0
6	root	259	appFace://	OutNacks	0	0	0	0
6	root	259	appFace://	InSatisfiedInterests	0	0	0	0
6	root	259	appFace://	InTimedOutInterests	0	0	0	0
6	root	259	appFace://	OutSatisfiedInterests	400	0	200	0
6	root	259	appFace://	OutTimedOutInterests	0	0	0	0
6	root	-1	all	SatisfiedInterests	400	0	200	0
6	root	-1	all	TimedOutInterests	0	0	0	0
6.5	leaf-1	1	internal://	InInterests	0	0	0	0
6.5	leaf-1	1	internal://	OutInterests	0	0	0	0
6.5	leaf-1	1	internal://	InData	0	0	0	0
6.5	leaf-1	1	internal://	OutData	0	0	0	0
6.5	leaf-1	1	internal://	InNacks	0	0	0	0
6.5	leaf-1	1	internal://	OutNacks	0	0	0	0
6.5	leaf-1	1	internal://	InSatisfiedInterests	0	0	0	0
6.5	leaf-1	1	internal://	InTimedOutInterests	0	0	0	0
